Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
SNORA20	0.101112917	0.731230599
ADGRV1	0.012403333	0.731242647
VARS	0.09474875	0.731279515
VARS	0.09474875	0.731279515
WWP1	0.058710417	0.731348549
FNBP4	0.055841667	0.731587628
MOGAT3	-0.034517917	0.73161053
NLRP7	0.36485625	0.731632459
HSPA12B	0.031575	0.73165628
BEST4	-0.0445275	0.73180231
ZNF517	-0.030618333	0.731846776
EP300	0.0798325	0.731914901
PSMC6	-0.069496667	0.731930761
POU4F3	0.0258325	0.732020806
LRRFIP1	0.043685	0.732036852
VAPB	0.054345833	0.732107911
SIX6	-0.03087	0.732191155
ST6GALNAC3	0.035055833	0.73240127
SMG5	-0.071645833	0.732467441
SLC20A1	0.09600625	0.732506637
SRGAP3	0.02624625	0.732543101
HRASLS5	0.02920375	0.732596178
FOPNL	0.06318125	0.732602633
LCA5L	0.019850833	0.732610116
MXD4	-0.06856625	0.732743229
OXSR1	0.062310417	0.732754224
NEUROD6	0.036936667	0.732851327
EPHA10	-0.027399583	0.732905932
TNK2	-0.07943375	0.73306805
NSG1	0.286273333	0.733127765
GPX2	-0.03137125	0.733171855
PDE2A	0.032858333	0.733344851
SLC4A9	-0.021250417	0.733399036
LPO	-0.024469167	0.733441493
SPATC1	-0.051373333	0.733477409
BTRC	-0.08319375	0.733482168
FAM13C	0.02342	0.733575956
RGS1	-0.3481	0.733579198
MSMO1	-0.17809625	0.73359845
MYLK	-0.071464583	0.733655359
ZNF302	0.284251667	0.733659542
FLJ37786	0.025544583	0.733670427
RSBN1	-0.06388375	0.733706178
P2RY10	0.2418175	0.73374375
ARHGEF12	-0.095943333	0.73383367
C5orf64	-0.039005417	0.733887629
FAM205CP	0.0273425	0.733893491
RCCD1	-0.05371	0.733952459
ZG16	-0.0356575	0.733965747
NSF	0.068632917	0.733974838
SUMO1	0.09753625	0.734082113
SNORD115-21	-0.016504167	0.734312931
DOPEY2	-0.10601375	0.734347395
PTAFR	0.09992	0.734362727
NPIPA1	-0.060887083	0.73438566
UPK1A	-0.023587917	0.734402745
GPR68	0.048937917	0.734419964
PTRH2	-0.082066667	0.734460501
PHIP	0.062294167	0.734533658
E4F1	-0.042877917	0.734637766
ATF7	-0.102916667	0.734668549
TES	0.366904167	0.734790953
SYCN	-0.036140833	0.73479867
HSP90AB1	-0.058166667	0.734805733
MED25	-0.08698875	0.734848207
GCNT4	-0.026332083	0.735050385
STAB1	-0.028569167	0.735077284
FOXQ1	0.040884167	0.735107486
BAX	0.05419875	0.735143872
LOC400867	-0.040298333	0.735161816
UGDH	-0.145270833	0.735248897
ANAPC11	-0.041402917	0.735281174
C19orf70	0.049391667	0.735296662
RNU105C	0.038748333	0.735322455
PNP	0.05665625	0.735351358
NOS1AP	-0.034318333	0.735373279
YLPM1	-0.042532917	0.735377136
POMT2	-0.079733333	0.73539614
RAN	-0.031041667	0.735409881
KCNT1	-0.038261667	0.735459145
GABBR1	0.055522917	0.735561453
CYP39A1	-0.299572083	0.735639317
COX6B1	0.050977917	0.735679932
TSPEAR-AS2	-0.02411125	0.73569621
ZNF16	-0.050175833	0.735739298
MEGF8	-0.055274167	0.735831004
PSMB8	0.148634167	0.735958695
PSMB8	0.148634167	0.735958695
PSMB8	0.148634167	0.735958695
STRN4	-0.068567083	0.735962068
ZNF169	0.023861667	0.735989755
HOXB1	-0.034530417	0.736051271
KCNC4	0.039782083	0.736063469
GHRH	-0.022433333	0.736068192
VPS13B	-0.11938375	0.736104238
SNORD116-18	0.0853825	0.736198849
LVRN	-0.0225775	0.736267918
FBLN2	-0.043732917	0.73634651
IDUA	-0.04922625	0.73640267
FLJ42393	-0.040644583	0.736415275
FOS	-0.1232475	0.736463249
B4GALNT4	0.034188333	0.736522528
NFYA	-0.124215833	0.736567604
HECTD1	-0.070479583	0.736583039
FAM49B	-0.0888375	0.736596968
ZNF587	0.079152083	0.736612555
DCT	-0.02048875	0.736637028
PSMC3	-0.070022083	0.736664249
SMIM7	-0.045061667	0.736693511
PCGF6	0.073495417	0.736793206
TM9SF3	0.088917083	0.736828116
LOC100129449	0.019795833	0.736932833
KIAA1524	0.1101925	0.736951909
EFNB3	0.0337775	0.737009399
ERC2	0.01887625	0.737044019
FAM27A	0.09530125	0.737045269
GH1	0.057002083	0.737065695
DENR	0.05181625	0.737116198
RUSC1-AS1	0.04441375	0.737172116
PAG1	-0.194389583	0.7372123
ZNF527	-0.055816667	0.737399528
LOC728138	-0.045535417	0.737486806
NHP2	0.042555	0.737490503
CTU1	-0.052674167	0.737502722
RINT1	0.076428333	0.737506463
ROCK2	0.088215417	0.737566924
GTPBP6	0.049505	0.737633017
SRXN1	0.15521875	0.737707929
PGGT1B	0.122542917	0.737738724
CIRH1A	0.07783125	0.737757969
ZFP92	-0.048092917	0.737815919
PPP2R3C	0.071615833	0.73794086
ACKR3	0.074005	0.738002556
TPBG	-0.042027083	0.738209789
SFT2D3	-0.039399167	0.738268293
BPIFA1	0.033427083	0.738383296
C4orf19	-0.02699875	0.738392188
ZEB1	0.150741667	0.738423191
PCSK9	0.039314167	0.738424552
POU6F2	-0.04264625	0.738480231
PCGF2	-0.090199583	0.738511285
BCL11B	-0.04617125	0.73853639
GPX3	-0.02186875	0.738558343
UQCRH	-0.043974167	0.738627852
LOC100130955	-0.03305125	0.738643687
NOSIP	-0.040615	0.738647575
ZNF263	0.051982917	0.738673076
DCAF11	-0.053377917	0.738682818
LOC645225	0.03116125	0.738744009
RAB41	0.028084167	0.73892915
DOK6	-0.022280833	0.738981052
LOC100287428	-0.0420725	0.738987187
PNPLA7	-0.039602917	0.739000331
TLX1	0.04193875	0.739004927
RABGAP1	-0.068062917	0.739005653
GBP2	0.097669167	0.739033053
CCDC40	-0.034253333	0.739132719
MAN1A2	0.076976667	0.739242681
DNAJA2	-0.106091667	0.739253683
CPT1A	-0.223217083	0.739263915
EEF2K	0.059404167	0.739264425
CCNI	0.064329167	0.739276193
JMJD1C	0.09203875	0.739282195
GSTP1	0.314605	0.739362488
GARS	-0.06875	0.739379455
GAS2L2	-0.041215	0.739383189
UBAP2L	-0.081739583	0.739384359
TRIM45	0.08202375	0.739474622
ADRA2C	0.02964625	0.739485
DEFT1P	-0.033131667	0.73958176
ARHGAP11B	-0.026106667	0.739612546
PRSS33	-0.032178333	0.739755661
TRAPPC3	-0.031987083	0.739862506
CD8B	-0.043529167	0.740217176
ZNF321P	-0.074219167	0.740217399
RRAGC	0.060428333	0.740406547
SNORA2B	-0.175437917	0.740563854
NADK	-0.09644125	0.740633923
BCL9	-0.055092083	0.740657815
GBA	0.04158	0.740705335
FRMPD4	0.016925417	0.740716871
CLCN2	-0.0598575	0.740732337
PPP2R2A	-0.094674583	0.740758357
CACNG8	-0.038086667	0.74081836
NEXN-AS1	0.033464583	0.740922523
GLRB	0.01735125	0.740945549
ATP10B	-0.02186875	0.740963929
LINC01561	0.037314583	0.740983303
MCCC2	0.08084	0.741009325
MCCC2	0.08084	0.741009325
ZKSCAN8	-0.070298333	0.741090499
WNT10A	-0.161247083	0.741100398
SPOPL	-0.079387083	0.741110194
TMEM55B	0.062440833	0.741140757
WBSCR16	0.049550417	0.741166785
TNNC2	0.039249583	0.741182483
OR3A2	-0.03232875	0.74119087
ERMN	0.04531375	0.741196009
UBN2	-0.13432875	0.741224534
AMDHD1	0.03607875	0.741380488
KCNE5	0.04001625	0.7413931
STEAP4	0.02467875	0.741480768
IL18BP	-0.034635	0.741564183
EMC9	0.055814583	0.741758601
CAPRIN1	-0.0557625	0.741876971
OR4K5	-0.030204167	0.741969431
GABRA6	0.026609167	0.741983016
SCARNA4	-0.0364125	0.742007317
BTF3L4	-0.05888375	0.742025516
ANKRD22	0.03597625	0.742037264
HLA-F	-0.129192083	0.742091629
OTC	-0.022705417	0.742115038
ZNF114	-0.093104583	0.742144548
PACRG	-0.03954625	0.742255409
KCNF1	0.04986375	0.742277352
CDC6	0.073484167	0.742419858
TUBA3C	0.036327917	0.742480596
SERPINA4	-0.02435875	0.742499536
S100A7L2	-0.019269583	0.742516495
RAVER1	-0.0739075	0.742570823
TP53TG5	0.018344167	0.742580412
CDHR4	-0.029809583	0.742594289
ZC4H2	-0.20338875	0.742622793
FBXW8	-0.072360833	0.742654565
ERCC6L2	-0.084860417	0.74267349
CCDC82	-0.07718375	0.74272189
NHLRC1	-0.020502083	0.742735224
DEFB110	-0.028	0.742751149
C19orf57	0.039481667	0.742763144
FBXO45	-0.057538333	0.742820311
FBXO48	0.062442917	0.742851643
RECQL5	0.06060875	0.743106125
RBFA	0.063202917	0.743153882
WIPF3	0.048484167	0.743184493
TMEM35	-0.031454167	0.743221852
EPS8L1	-0.031895	0.743223262
TMEM151A	0.035095833	0.743263195
SFXN3	-0.08249125	0.74331837
ZNF202	0.064704167	0.743363642
CC2D1A	-0.0480025	0.743377275
MPHOSPH10	-0.086094583	0.743391452
ELMOD2	-0.094643333	0.743391684
APEX2	0.059395417	0.743411833
CASQ1	0.045687083	0.743441426
MRPL2	0.06845625	0.743444246
OPRD1	-0.0484325	0.743446255
RTN1	0.025557083	0.743456003
NUCB2	0.132285417	0.74350019
PTX4	-0.04075875	0.743700668
RHOBTB2	0.18738875	0.743706389
FMN2	-0.020772917	0.743779049
TBCC	-0.098641667	0.743797624
BMS1P5	-0.10307375	0.743864278
TMEM176A	0.026808333	0.743941806
E2F4	-0.045899167	0.743968988
RNPC3	-0.049676667	0.743972838
WDR45	-0.071672083	0.744044338
RPTOR	0.113330417	0.74408704
SPINT4	0.019498333	0.7441218
HMGB3P27	0.032289583	0.744146244
CDS1	0.025575833	0.744217286
GBP3	-0.1350425	0.744303369
KIF18B	-0.0705	0.744364453
GLRA2	0.023302083	0.744387435
C6orf58	-0.021722917	0.744410497
NT5DC2	-0.117198333	0.744449226
TECPR1	0.045393333	0.74445086
PHTF1	-0.106465	0.744461517
C9orf172	-0.058522083	0.744474766
XRCC3	-0.061050833	0.744514006
ANKIB1	0.063255	0.744521996
ZC3H18	-0.05190875	0.744595043
OR5A2	-0.043354583	0.744608326
SPPL2C	0.034317083	0.744632681
RNU105B	0.071939167	0.744654381
OVOL1	-0.032476667	0.744668789
PIGR	0.034649583	0.744712219
AMPD3	0.15056	0.744715847
PKN2	0.067490833	0.74474424
TDRD12	-0.018952917	0.744809679
CRLF3	0.070684167	0.744865431
TEFM	0.077352917	0.744880984
ZNF560	-0.043172083	0.74489925
DPYSL4	-0.044277917	0.744904385
BLVRA	-0.234794583	0.744913959
FAM170A	-0.02617875	0.744951641
OR52N2	-0.015525417	0.745023473
STRAP	0.049797083	0.745057447
TMEM14C	0.06669875	0.745135769
NELL2	-0.371835833	0.745146156
ZSCAN21	-0.051013333	0.745148913
DNMT3L	-0.03286125	0.745158771
PTBP2	0.100970417	0.745222467
LOC339059	-0.0214875	0.74524421
C2orf42	0.05755	0.74525386
SCARF1	-0.029235833	0.745350378
KLK7	0.034462917	0.745383947
DTNBP1	-0.0859825	0.74544455
DCTN1	0.040866667	0.745459373
SPATA5L1	0.041034583	0.745523954
ASIC4	-0.028003333	0.745584063
KRTAP24-1	-0.05157	0.745596466
FAM46D	0.012850417	0.745614689
NEDD9	0.15486625	0.745684233
RBM24	0.022255	0.745709858
BTBD7	0.06004625	0.745722866
HDC	0.030007083	0.745737824
GFER	-0.04039875	0.745740967
NCAM2	0.0431975	0.745789056
LOC541473	0.056497917	0.745872016
DSCAM	-0.0200625	0.74600762
PDCD2L	0.05005875	0.746101639
FAM131C	-0.059370833	0.746111393
SUOX	-0.06426125	0.746150053
EPR1	-0.031648333	0.746163522
C1RL-AS1	-0.03169125	0.746206758
OSBPL10	-0.346151667	0.746331746
ZFP42	-0.017839167	0.746353712
FEZF1	0.0444	0.746443013
PITX1	-0.083808333	0.746451504
MMP26	-0.019017917	0.746522471
ZNF300	-0.020229583	0.746574777
ACTA1	0.051294167	0.746606869
FTMT	0.028054167	0.74664954
SCARNA9	0.102117083	0.746715692
ZNF428	-0.102149583	0.746778211
SIGIRR	-0.072320833	0.746872221
KLHL8	-0.150746667	0.746872988
2-Sep	0.04199125	0.746895595
KDM6B	0.07616	0.747040068
LINC00304	-0.019656667	0.747131809
LPCAT4	0.054610833	0.747143525
ADAMTS9	-0.029280833	0.747163979
RNF121	0.091117917	0.7471821
1-Dec	-0.031447917	0.747199007
ADAM18	-0.021695833	0.747230948
SOX1	-0.04424875	0.74729447
TCP11L2	0.22965125	0.747497181
SGIP1	0.020254583	0.747589016
PITPNM2	-0.161360417	0.747726507
GCH1	0.197537917	0.747893139
MAP3K7	-0.092974167	0.748058222
TRIM2	-0.065675	0.748098513
CFB	-0.038465	0.748117628
SRL	0.031583333	0.748141341
ZNF335	-0.074422917	0.748159176
RPL17	0.020433333	0.74816565
WDR38	-0.053929167	0.748214295
CNIH2	-0.0287	0.748285229
RPS3A	-0.0322125	0.748291803
LRRIQ3	0.021617083	0.748300444
CYP20A1	0.16510125	0.748311339
DSERG1	0.017679167	0.748409977
AMIGO2	0.139006667	0.748526619
BAZ1B	-0.061347917	0.74859337
ASPDH	0.048679583	0.748617015
APOH	0.01742625	0.74864796
S1PR5	0.028500417	0.74869081
TCEAL7	-0.030141667	0.74879793
C17orf49	0.108896667	0.748909342
ATP1A2	-0.021357917	0.748922012
ADAM10	-0.12264375	0.74893567
NUBPL	-0.1097775	0.748962082
DKFZp761P0212	0.046380833	0.749036105
GPR6	-0.048894583	0.749119092
MRPS27	0.065582083	0.749415821
GCC2-AS1	-0.040421667	0.749464275
TRAPPC8	-0.044407083	0.74951966
GZMM	-0.045026667	0.749527907
DAPP1	0.16291375	0.749531031
FANCL	0.118729583	0.749550134
COPG1	-0.062322083	0.749600575
DIRC1	-0.038472917	0.749719763
NASP	0.071282083	0.749733877
NPIPA1	-0.056446667	0.749802646
NYAP2	-0.025369583	0.749906795
ARL6IP1	0.043320833	0.750035867
SCT	-0.03799375	0.750061015
LCT	0.038761667	0.750103512
SYNE4	0.030019583	0.750145832
ESPN	0.059549167	0.750177413
SCHIP1	0.039402917	0.750216372
TPM4	-0.033797083	0.7502821
OR10H5	-0.03717625	0.750284254
CLK3	0.03671875	0.750306354
RBM27	-0.0375125	0.75035779
PCDHB11	-0.01838375	0.750387104
PWP1	0.087927083	0.750616584
CD207	0.035114583	0.750713394
OR52M1	0.036594167	0.750726475
TIGAR	-0.115524167	0.750740551
PRIM2	-0.068184583	0.75088326
CAGE1	-0.007342917	0.750984923
IGHMBP2	-0.044942083	0.751011578
OR2Z1	-0.0534075	0.751063003
PPAPDC2	-0.049933333	0.75111323
SLC25A33	-0.12316625	0.751240615
PIN4	-0.06407375	0.751259055
DHH	0.025725	0.751360057
BLOC1S6	-0.057498333	0.751463859
JPH4	0.03831	0.751472526
HPN	-0.022920833	0.751484434
SOCS5	0.086302083	0.751590434
RHOF	0.223065833	0.751593503
WDR11	0.130521667	0.751801598
UBE2K	0.041884583	0.751841233
CYFIP2	0.093988333	0.751846529
RBP7	-0.037409583	0.751929682
SPPL2B	-0.073064167	0.751931839
ITGAD	-0.031902083	0.751960564
DOK1	0.041124583	0.75203673
ZNF628	0.038237917	0.752038878
ADGRG4	-0.020937917	0.752089101
RRH	-0.04264625	0.752097226
ANKRD16	0.051224167	0.752134602
CD37	0.318100833	0.752139798
ACOT1	-0.059339167	0.752405429
JUN	-0.082227083	0.752463674
TRIM32	-0.03440125	0.752494121
LSS	-0.133361667	0.752524801
SPINT1	-0.097857083	0.752548694
ZNF608	0.16239625	0.752600515
WDR6	0.083954167	0.752816848
GAPVD1	0.041497917	0.753022448
CRTC2	-0.070134583	0.753109269
PBLD	0.060120417	0.753226582
SNX3	-0.082679167	0.753234475
CTRC	0.026412083	0.753260451
SLIT3	0.016975	0.753293511
MARCKS	0.23697375	0.753315892
C2orf48	0.075984167	0.753392547
GABRG3	0.01645375	0.753397786
TMEM57	-0.06913625	0.753405404
RBP5	-0.03252	0.753413048
HSD11B1L	0.027739167	0.753481141
NTRK1	-0.01689375	0.753499891
PDIA2	-0.051334167	0.753509356
TMEM199	-0.052562083	0.753549043
HLA-E	-0.0963925	0.753577816
HLA-E	-0.0963925	0.753577816
KCTD18	0.054335417	0.753652548
CYTH1	0.189861667	0.753706809
OK/SW-CL.58	-0.03863625	0.753734527
MFAP3	-0.067614167	0.753739171
CYP24A1	-0.019975417	0.753805204
C1orf64	-0.020465833	0.753826292
CCL16	-0.024944583	0.754048282
CD164L2	-0.042892917	0.754171929
ATP13A1	-0.052937917	0.754198304
PRSS1	-0.035765833	0.754262103
ZNF222	-0.107437917	0.754351271
MRPL43	0.071858333	0.754394416
EOMES	0.024550833	0.754412244
TBRG1	-0.062854583	0.754417905
RNF133	0.023874583	0.754419859
RNASE9	0.01870125	0.754493707
IRF2	-0.094711667	0.754588199
TTLL7	-0.032185417	0.754626365
RRP15	0.098554167	0.754641446
ZNF276	0.068734167	0.754707366
TEX36	-0.01754	0.75475789
UBR1	-0.05455625	0.754805126
COQ9	0.084833333	0.754810384
SLIT1	0.0749	0.754854806
CRIP3	-0.077786667	0.754979359
SLC22A13	0.027730417	0.755068657
TOB1	0.089560833	0.755182171
THEM6	0.0698475	0.755218431
COL4A4	-0.051154583	0.755236074
TMEM184A	-0.031426667	0.755261249
TCF21	-0.02686	0.755311726
VMO1	0.052807917	0.755336381
TBX10	0.0403525	0.755342719
NUP160	-0.091085	0.75540011
GSK3B	-0.1078475	0.755452247
RPL7L1	-0.076095833	0.755472375
CLRN1	-0.020381667	0.75548335
ST13P1	-0.053227917	0.755571659
TSEN54	-0.064154167	0.755610861
NEUROG2	-0.04346875	0.755613184
PRR34	0.050765833	0.755696344
IAH1	0.19515	0.755713655
PRSS50	-0.04067125	0.75573065
NISCH	0.02623375	0.755737881
SMO	0.058984167	0.755830759
AGBL2	-0.054101667	0.755864652
RBBP9	-0.112039167	0.755967549
CCDC151	-0.038230417	0.755971564
ZNF382	0.209275417	0.755979612
BOK	0.051070417	0.755985194
PPBPP2	-0.027491667	0.755986301
IRS2	-0.04112125	0.755994414
TMEM203	-0.05071	0.756089952
HOXB8	-0.025556667	0.756190528
UVSSA	-0.037386667	0.756236964
CASC10	-0.046530417	0.756291754
SBK2	-0.050040417	0.756307483
C1QC	0.028000417	0.756351162
C1orf220	0.156293333	0.756352375
C4orf36	-0.03679	0.756363762
LOC375196	-0.022108333	0.756382673
KANK1	-0.203359167	0.756415942
OTOA	-0.01552	0.756500853
KRI1	0.055244583	0.75669946
PARN	0.055989583	0.756761226
DUSP8	-0.051095417	0.756776814
METTL20	-0.0246075	0.756796021
SPTSSB	0.01445	0.756912369
YWHAH	-0.05104125	0.756957441
RPL17	0.021704167	0.756992234
DMBX1	-0.024137083	0.757025874
JMJD1C-AS1	-0.040124583	0.7571063
DGKD	0.177601667	0.757129624
OARD1	-0.086551667	0.757192709
SNORD6	0.108595833	0.757354404
ISLR2	-0.023893333	0.757363148
RGS3	0.045795417	0.757374743
TCTEX1D4	-0.02783	0.757396421
MON1A	0.021215833	0.757434277
CCPG1	0.12792875	0.757593382
MAMDC2	0.021885	0.757611245
LINS	0.0589675	0.757671236
ZNF502	-0.027824583	0.757681183
RNASEH2A	0.035578333	0.757768715
CD2AP	0.07278125	0.757857174
MKNK1	0.0653925	0.75787871
OR8H2	0.030169583	0.757903263
PPM1G	0.025507917	0.757957869
WDR25	0.026838333	0.758018165
ANP32B	0.0548275	0.758192815
GH1	0.045900833	0.75819854
TCL1B	-0.35947	0.758238144
SLC16A8	0.031367083	0.758257705
RPS6KC1	0.1341925	0.758473276
CIAO1	0.04911	0.758537376
CDHR5	-0.026205	0.758565305
RUFY2	0.075565833	0.758597295
SLC25A12	0.058785833	0.758603359
C1orf87	0.020120417	0.758607738
NXF1	-0.04359	0.758618854
MTA3	0.184757083	0.758695567
RPL12	0.034629167	0.758890251
MYOM1	-0.04279	0.759046717
THBS3	0.0949275	0.759118057
S100A4	0.106404167	0.759176046
UTY	-0.28636125	0.759194093
ANKRD36BP1	0.055230833	0.759326762
CALN1	0.026194583	0.759397556
ACAP2	0.095877083	0.759600351
ARHGEF17	0.025368333	0.75966762
ADAMTS4	0.037425833	0.7597441
HMGB4	-0.010855417	0.759827075
LAS1L	-0.073892083	0.759879049
TAS2R42	-0.019926667	0.759899858
ARHGEF7	-0.075115833	0.760038273
SCTR	-0.035295417	0.760049727
PAIP2B	0.20352625	0.760059072
LYPD6	0.043118333	0.760203921
UNKL	-0.021107917	0.760205616
ZC2HC1C	0.06219625	0.760214295
ORAI1	0.046275417	0.760347157
SLCO4C1	0.148813333	0.76052422
LGALS8-AS1	-0.0432675	0.76053188
RS1	0.023587083	0.760549998
CYP3A43	0.019787083	0.760569411
ST6GALNAC2	0.021350833	0.76062017
ST6GALNAC2	0.021350833	0.76062017
C15orf40	-0.031893333	0.760718057
KLHL28	0.091932083	0.760728095
FITM1	-0.032954583	0.760745314
TNFSF15	0.180184583	0.76075854
KRT10	-0.029107083	0.760876316
ROR1	-0.20703	0.760881372
VENTX	0.042325417	0.760927478
PRKCG	-0.030774583	0.760935477
DLST	-0.0403475	0.760941233
NT5E	-0.232465	0.760991788
CREB1	-0.050014583	0.760996033
TXNL4A	-0.052353333	0.761034824
BMP8A	-0.025459167	0.761115649
LOC100129946	-0.029831667	0.76116973
HERC2	0.032397917	0.761173076
PCNXL3	0.043447083	0.761225507
ARSB	-0.078332083	0.761248508
RABEPK	-0.051798333	0.761298485
MDM1	0.070669167	0.761317771
BBS2	-0.090759167	0.761336836
SOCS6	-0.18360375	0.761354809
SCN1A	0.021074167	0.761389532
SCUBE2	-0.026726667	0.761424713
RBBP8	0.064160833	0.761456239
ARL6IP4	-0.03881875	0.76150158
TAS2R9	-0.031412083	0.76154853
PVALB	0.02658875	0.761683506
CCDC88C	0.079663333	0.76194131
EVC	0.062855417	0.761948838
ARMC10	0.068950833	0.762008786
ARID4A	-0.079892083	0.762066665
VKORC1	0.050445	0.762069057
WNK4	0.032938333	0.762087261
HMMR	-0.07589	0.762158103
HACE1	-0.136924583	0.762203035
NCF4	-0.211011667	0.762240491
LPEQ6126	-0.023300417	0.762260037
MMP2	-0.02477875	0.762285504
RPS21	0.061294167	0.762429282
CHAC2	-0.056372917	0.762574503
CYTL1	0.04192	0.76268965
STK16	-0.04295375	0.762763128
LGALS2	-0.024034167	0.762811225
CYP2B7P	0.036502917	0.762824004
ABCD4	-0.058808333	0.762917529
KRTAP10-3	-0.04637	0.762944495
LENG1	0.023682917	0.76294556
RORB	-0.058470417	0.762962905
B4GALNT1	0.035164583	0.763035296
LENG8	0.065822083	0.763284017
RASA3	-0.22657	0.763349594
PCDH20	0.020057917	0.763390704
HOXC10	-0.02409	0.763396964
EFHB	-0.013033333	0.763407173
CHST14	-0.053482083	0.763411256
ENPP3	0.197675	0.763452813
FDX1L	-0.026360417	0.763479635
LOC151174	-0.0323425	0.763493598
TP53I11	0.034823333	0.763493693
LYRM7	0.041717917	0.763534258
WDR44	-0.10450875	0.763545457
MAPKAPK3	0.085557917	0.763589472
LOC100128398	0.04556	0.763642233
IQSEC3	-0.034358333	0.763642549
SMNDC1	-0.036109167	0.763643562
USO1	0.094255	0.763710641
DGAT2L6	0.02600375	0.763896206
MADCAM1	-0.039515833	0.76392088
HNRNPUL1	-0.063805	0.764012677
SSR4	0.04727875	0.76409247
AP4E1	0.076274167	0.764100476
U2SURP	-0.06045	0.764114877
PPP1R10	-0.043435833	0.764260008
PPP1R10	-0.043435833	0.764260008
PPP1R10	-0.043435833	0.764260008
CCDC47	-0.075182083	0.764280998
YPEL4	-0.033968333	0.764281567
FOXA1	-0.04367875	0.764350896
ATP5C1	0.050814167	0.76435129
C20orf195	-0.023405417	0.764363415
BLNK	-0.140392917	0.764364831
AIFM1	0.057924167	0.76438194
STARD4	0.13148125	0.764397926
RPAP2	-0.055804167	0.764460567
CTNNA1	0.180790833	0.764582837
MEMO1	0.04161125	0.764583043
REV1	0.0436175	0.764669717
TP53INP2	0.055304583	0.76476706
KRT26	0.024244583	0.76488965
TNFSF18	0.01659125	0.76494187
PTCH2	0.016474167	0.764973872
FAM214A	0.149507917	0.765026943
KIRREL2	-0.062304167	0.765043002
TUBA1B	-0.023829167	0.765059188
ZNF534	-0.019832917	0.765105855
ANXA13	-0.018094583	0.765150166
TMEM52	-0.037251667	0.765151607
VAPA	0.034514583	0.765215801
MCM7	-0.07409	0.765257682
RPL38	0.045858333	0.76531538
FBXL18	-0.060635833	0.76534534
LCE1D	-0.038455833	0.765422161
DENND4B	0.070859583	0.765470637
RTN4IP1	0.078605833	0.765479498
LYPD3	-0.023564583	0.765495341
MTDH	-0.051600833	0.765511809
CD300LG	-0.03110375	0.765558959
OR2AG2	-0.018234167	0.765623661
